screen_name	name	id	location	followers_count	friends_count	description
el8xAFZeN9C9rkj	عاشق تنها	1367119251711139842		9	59	
Mtzgal22	Luli	1241852468683632641	Citizen of the earth	78	254	live like We only have today #Masseuse #MovieLover #BeKind #MusicLover #CatMom #AnimeFan
Alex_Ruiz_Gomez	Alexander Ruiz Gomez	286284842	Bogota, Colombia	120	1719	Melomano, adicto al Pop. a las buenas series, al cine ahhh y a la X103.9 en Bogotá, por supuesto. Fanático de la recordada Súper Estación 88.9
PDmaz	FoodMan Paul Vlogs	1051575313828855808	Canada	382	193	Hi I'm Paul what you will see here is my updates for food reviews, reaction videos and other cool stuff take care everybody
boingbeat	guttitto	263123044	Campinas, Brasil	266	2024	ele/elu/ile | he/they · tweets → portuguese/english · twitter = bad · 19
kristinajl	𝘾𝙧𝙞𝙨𝙩𝙞𝙣𝙖	12106302	Gràcia, Barcelona	240	1005	Barcelona, bici, birra. Barcelona, bike, beer. Mar i muntanya. 📸https://t.co/0kfnAqlwuP
ehunter808	Elizabeth™	574802169	Port and Starboard	39	278	Glorious Sea Monster. Part-time brilliant scamp. She/ Her/ They. Physical Distancing is my jam! 🌊🏳️‍🌈🏴‍☠️🌊
tinabennett54	Tina	1230246626469597184		151	1337	
VELVET_M0NSOON	jo☽	1244447523013615622	| she/they | 14 | irish |	997	4172	#KATYA: “the key to a swollen vagina is courage” | #teamwillow #teamangeria #teambosco #teamcamden
chez34	cheryl graham	22124836	Sussex, UK	121	1031	
highazzaquarius	Twitty Tister	960208140812849152	Atlanta, GA	1167	1442	#allblacklivesmatter #anticapitalist #defundthepolice #overturncitizensunited #eattherich #antiimperialist
mmmattymatt	matty labelle	1298506419289960449		53	578	matty, he/they, singer - go matt go, unfriendly black thottie, chronically (ch)ill, a thousand miles is the greatest song of all time, fucking fight me
ferribleperson	Fernando	892143953155416069	Mexico	176	1039	Por pura diversión | Into beards | Find your wild 🇲🇽
taylorceleste11	taylor	297254562	NY 🔁 London	96	535	more of a dallier than a dillier.
Wanjiku7631	Wanjiku Amy	23453539	Seattle WA	36	1116	
DianaURose03	Diana	1266496493705453575		125	1306	
xul81	Júlia Jové	39282452		3569	2528	Let's give'em something to talk about ... Barcelona
_imyourgab	gab	2699421103	Aquiraz, Brasil	817	1926	
wildhartmusic	Wildhart	998858424699031552	Göteborg	23	56	new single 'HIS ARROWS WON'T HIT US' out now❤️
HiBeanz	🧚‍♀️	229715349		123	266	
FintFult	Kulturama	1369210118664036352		2	38	Senaste kulturnytt över Sverige
_amortiz	Ana Maria	53425316		226	622	Listening to music en toda parte. Astro bluff y bruja. No des papaya🌹🖤✨🇨🇴
MissyJZ	JZ	422824686		86	1056	
mrzazar	MAzar	4185924465		13	546	
geraldinerun	gerikey@@	87206279	lreland	134	3452	just me , tattoo girl, lrish true and true
KalvisBo	Kalvis Bormanis	22197338		585	562	Rīgas Modes #PatiesieNodomi ✌️&🖤
RomanBoldt	Roman Boldt Gallery	1363127371293933569		330	4200	The art world should mean the whole world. https://t.co/JtuoDqdD6n. https://t.co/dJcjFi3C3a https://t.co/NeA2U8Eykj
TheMattLucero	NYSL Lucero	5373832	Brooklyn	1703	1040	Creative Director: @andbox_official , @nyxl, @subliners
fru_w	ChristinaWiderstrand	2160268773	Malmö, Sweden 	92	234	Socialliberal statsvetare och feminist
KellyBuckhorn	Lady Kelly Buckhorn	31115123	Basildon Essex	221	2847	
Mdiaz_1988	MD	850877895765622784		0	3764	
ChrisAragon	Chris Aragon	15050372	Los Angeles, CA	1100	1554	He/Him. 🍆.ws. Producer @Apple. . ⚽️: @LAGalaxy. @ChelseaFC ⭐️⭐️. 🍞: I love bread.
UZagai	Ulrika Zagai	2179795820		65	295	
okklondyke	Okklondyke	1203268069830877184		12	208	waiting for the spring
playAMFM	AM/FM	1203269850396844039		19	101	Fresh Music! 🔥 Curated by @iMaffo Spotify: https://t.co/zJbGw5nby4 Apple Music: https://t.co/3GUc2xzSNk
nolltresex	Stefan Fredriksson	196684472	Stockholm - Jönköping	201	975	Några ord om stora saker, här finns allt för alla smaker.
kyletclifford	kyletclifford	1209706286	Manhattan, NY	250	571	Proud Irishman working in NYC for an amazing philanthropic organization and talented team. Views are my own
AsifBecher	Asif B	1361150092925804544		65	167	ugh as if
kfilm8	Kristin Fairweather	273199185		2141	4878	Film & Television director, producer & screenwriter. Former political appointee.
ezrabrain	Ezra Brain	1654431062	New York, NY	469	1338	trans. artist. communist. They/Them Anger Makes Me A Modern Girl editor @left_voice
sodamncorporate	Robert Lindstedt	86277163	Norberg, Sverige	830	3313	I´m a Hotel-Geek with an international background. Food & Vino, no dog no more. Lives in Norberg
NylandMari	Stine Mari Nyland	3256827327	Bergen, Norge	14	213	I'm a geeky-gamer-gay-bionic-woman.
FredrikJN	Fredrik Jönsson	31413057	Stockholm, Sweden	230	465	IT architect, M. Sc. Comp. Sc. Husband, father. Likes sailing, kayaking and other outdoor activities.
semperincertus	Jeff Sherwood	353153341	Brooklyn, NY	44	465	Usually writing the dictionary.
Vinicius_pntel	Vinicius Pimentel	1262537266507010050	Santana, Brasil	5	220	🥴🥴
happyfortunest1	happyfortunestudio	1307040180910600192	United States	93	171	🎥YouTube Partner - Happy Fortune 🎹Spotify Artist - Happy fortune studio
chenxuefei71	Xuefei Green Post	2797866477		59	533	Journalist, entrepreneur. Editor.
BatRachy	🦇 Rach 🦇	19449246	Armley	1365	3461	She/her 🏳️‍🌈 Cumbrian to my core, adopted by Yorkshire💜 Mental illness, cats, 6Music, books, nature. Running Punk 🏃🏼Trying to photo 📸 Please speak up 🦻🏼
jay_franko	JayFranko	823364921463308293	Chicago, IL	13	94	
FoolHooligan	Niamhy G	516494125		23	285	Jester, Nymph, Shape Shifter and Arseologist
MrCarolo	Carlos Ortega	1321934379103457280	Almería, Spain	16	86	Marketing and communication expert in the making 💻📈 | (ES/EN/FR) | I'm a #dogs #music #art #travel lover
zxh61862491	朗姆酒萤火虫	995518514080301056	shangrila	4	371	🏓🏒
iamluckylukas	lukaaaasss	567741235	Orange, CA	28	418	*coughs* it’s a place where all the good children go
volksmac	Carroll Miller	172606798	kentucky	80	242	50 y/o, living in beautiful Lexington, KY. I love my partner, my friends, good food, and travel/adventure.
tcarva_lho	Thiago Carvalho	1305171918388113409	Porto Alegre, Brazil	368	462	36, editor at @beefcakemag_ diretor de arte/art director - porto alegre, brasil. 🏳️‍🌈🐻♈ 100% daddy chill
Lori15276788	Rich James Kingstonsenstinmanski	1358253003816411142		44	1573	moral nihilist running a pretty little hate machine as a product of outrage fatigue. 18, Canadian🇨🇦, Hocky🏒, team captain at The Kite Flying Society 🪁
Walkman100	░▒▓█│【Walkman】│█▓▒░	736596126	░▒▓█│🇿🇦South Africa🇿🇦│█▓▒░	876	2832	VB DotNet on Linux FTW! https://t.co/hb65HoTjuK
thelewtasnine	The Lewtas Nine, Weighed Down, released 4th Feb ❤	1367153347552284674	Liverpool, England	3733	4920	Intricate lyricist, multi-instrumentalist, Surviving PTSD with the help of some deep dark tunes and some beautiful people https://t.co/cteHqbd3bU
mold_shroud	El Santo Prepucio	1323775202908655617	The Sad State of Maine	10	113	
mia_saturn	Samia	1367904633377722374	Somewhere	9	196	I hate it here. She/her. Raised on mint tea and croissants.
SBu3me	Shane Bueme	330031602	Chicago, IL	469	4105	I was bored, so I purposefully ruined lunch. And I had fun doing it.
monophonikmusik	✴ ʞᴉuoɥdouoɯ	296019950	Querétaro	156	1111	ᴀ ꜱʟɪᴅᴇ, ᴏɴ ᴛʜᴇ ꜱᴛᴀʀʟɪɢʜᴛ ᴡᴀᴛᴄʜ ᴏᴜᴛ, ᴀ ɴᴇᴡ ᴘʟᴀɴᴇᴛ ʀɪɢʜᴛ ᴏɴ ᴍʏ ᴛʀᴀɪʟ 🪐
LeroyPooHall	Leroy (Poo) Hall	1009231627120205830	Philadelphia, PA	294	4972	
Dpe130476	David Evans	1291825500667740167	Surrey	39	2038	Security Close Protection Specialist
CalvinScout	Calvin Parrish	1363013055383298048		15	199	
alan_jayan	Alan Jayan 💛💙	797090915282284544	Paravur, Kerala, India	249	2887	Pondicherry University | Zouie
lynyrd_cohyn	Lynyrd Cohyn	20234631	London, United Kingdom	60	602	Gets excited about cats, beer, technology and civil liberties. Uses twitter primarily in read-only mode.
wthchivell	What The Hell Chivell!	192862488	South Australia, Australia	199	2200	Deadpan. Witty. Irreverent. No, not really, I'm not a Netflix show. Yet. Wine, food, coffee, music, sport, social justice. Not necessarily in that order.
thetreacletarts	Lesley Anne Roberts	348691324	lost in music	160	831	
_Andi24_	andi with an eye 💋🇦🇺️🎶	1265907504	Sydney, New South Wales	265	833	Australian, Sagittarian, lover of travel, animals and musicians. INFJ https://t.co/4eb0zCEpc5…
LdnBoys	BoysOnFilmLDN	1075843266908708864	London, England	330	1079	Movie and TV review web series hosted by @phil_marriott @eqmusicblog @seanerella + Special Guests 🏳️‍🌈
OxfordBek	Bekkie	2183453847	Oxford	3	240	
MaBagger	Mats Bagger	69088810	Kummelnäs	147	415	Från Ö-vik. Nu i Stockholm. Twittrar om sport, musik, tv-serier, film, böcker och stridsvagnar från andra världskriget.
kingofcustody	federal isnack	991250179457073152	Sydney, New South Wales	25	447	
dictmaker	Frank Keenan	303348422		17	847	
MARCALANGRAY	Marc-Alan Gray	97951050	New York + Berlin + Miami	367	576	MAG! | Music | Food | Nightlife
untitledmangame	Untitled Man Game 🗣️	23990653	Berlin	143	576	(kee-ron-gah-fee) Freelance Web Designer, Graphic Designer, Dance Emporium Enthusiast
aislingwithani	Aisling	144467526	Ireland	459	572	Wait Charli can you sing that chorus again please?!
